30 5.6667 5.6667 2 1 0
30.0222 5.67927 5.67927 1 1 0
30.0333 5.68556 5.68556 1 1 0
30.0444 5.69185 5.69185 1 1 0
30.0555 5.69815 5.69815 1 1 0
30.0665 5.70445 5.70445 1 1 0
30.0775 5.71076 5.71076 1 1 0
30.0886 5.71706 5.71706 1 1 0
30.0996 5.72338 5.72338 1 1 0
30.1105 5.72969 5.72969 1 1 0
30.1215 5.73601 5.73601 1 1 0
30.1325 5.74234 5.74234 1 1 0
30.1434 5.74866 5.74866 1 1 0
30.1544 5.75499 5.75499 1 1 0
30.1653 5.76133 5.76133 1 1 0
30.1762 5.76766 5.76766 1 1 0
30.1871 5.77401 5.77401 1 1 0
30.1979 5.78035 5.78035 1 1 0
30.2088 5.7867 5.7867 1 1 0
30.2196 5.79305 5.79305 1 1 0
30.2305 5.79941 5.79941 1 1 0
30.2413 5.80576 5.80576 1 1 0
30.2521 5.81213 5.81213 1 1 0
30.2629 5.81849 5.81849 1 1 0
30.2736 5.82486 5.82486 1 1 0
30.2844 5.83124 5.83124 1 1 0
30.2951 5.83761 5.83761 1 1 0
30.3059 5.84399 5.84399 1 1 0
30.3166 5.85038 5.85038 1 1 0
30.3273 5.85676 5.85676 1 1 0
30.338 5.86315 5.86315 1 1 0
30.3486 5.86955 5.86955 1 1 0
30.3593 5.87594 5.87594 1 1 0
30.3699 5.88235 5.88235 1 1 0
30.3805 5.88875 5.88875 1 1 0
30.3911 5.89516 5.89516 1 1 0
30.4017 5.90157 5.90157 1 1 0
30.4123 5.90798 5.90798 1 1 0
30.4229 5.9144 5.9144 1 1 0
30.4334 5.92082 5.92082 1 1 0
30.444 5.92725 5.92725 1 1 0
30.4545 5.93368 5.93368 1 1 0
30.465 5.94011 5.94011 1 1 0
30.4755 5.94655 5.94655 1 1 0
30.486 5.95299 5.95299 1 1 0
30.4964 5.95943 5.95943 1 1 0
30.5069 5.96587 5.96587 1 1 0
30.5173 5.97232 5.97232 1 1 0
30.5277 5.97877 5.97877 1 1 0
30.5381 5.98523 5.98523 1 1 0
30.5485 5.99169 5.99169 1 1 0
30.5589 5.99815 5.99815 1 1 0
30.5693 6.00462 6.00462 1 1 0
30.5796 6.01109 6.01109 1 1 0
30.5899 6.01756 6.01756 1 1 0
30.6003 6.02404 6.02404 1 1 0
30.6106 6.03052 6.03052 1 1 0
30.6208 6.037 6.037 1 1 0
30.6311 6.04349 6.04349 1 1 0
30.6414 6.04998 6.04998 1 1 0
30.6516 6.05647 6.05647 1 1 0
30.6618 6.06296 6.06296 1 1 0
30.6721 6.06946 6.06946 1 1 0
30.6823 6.07597 6.07597 1 1 0
30.6924 6.08247 6.08247 1 1 0
30.7026 6.08898 6.08898 1 1 0
30.7128 6.09549 6.09549 1 1 0
30.7229 6.10201 6.10201 1 1 0
30.733 6.10853 6.10853 1 1 0
30.7431 6.11505 6.11505 1 1 0
30.7532 6.12158 6.12158 1 1 0
30.7633 6.12811 6.12811 1 1 0
30.7734 6.13464 6.13464 1 1 0
30.7834 6.14117 6.14117 1 1 0
30.7935 6.14771 6.14771 1 1 0
30.8035 6.15425 6.15425 1 1 0
30.8135 6.1608 6.1608 1 1 0
30.8235 6.16735 6.16735 1 1 0
30.8335 6.1739 6.1739 1 1 0
30.8434 6.18045 6.18045 1 1 0
30.8534 6.18701 6.18701 1 1 0
30.8633 6.19357 6.19357 1 1 0
30.8732 6.20014 6.20014 1 1 0
30.8831 6.2067 6.2067 1 1 0
30.893 6.21327 6.21327 1 1 0
30.9029 6.21985 6.21985 1 1 0
30.9128 6.22643 6.22643 1 1 0
30.9226 6.23301 6.23301 1 1 0
30.9324 6.23959 6.23959 1 1 0
30.9422 6.24618 6.24618 1 1 0
30.952 6.25276 6.25276 1 1 0
30.9618 6.25936 6.25936 1 1 0
30.9716 6.26595 6.26595 1 1 0
30.9814 6.27255 6.27255 1 1 0
30.9911 6.27915 6.27915 1 1 0
31.0008 6.28576 6.28576 1 1 0
31.0105 6.29237 6.29237 1 1 0
31.0202 6.29898 6.29898 1 1 0
31.0299 6.30559 6.30559 1 1 0
31.0396 6.31221 6.31221 1 1 0
31.0492 6.31883 6.31883 1 1 0
31.0589 6.32545 6.32545 1 1 0
31.0685 6.33208 6.33208 1 1 0
31.0781 6.33871 6.33871 1 1 0
31.0877 6.34534 6.34534 1 1 0
31.0973 6.35198 6.35198 1 1 0
31.1069 6.35862 6.35862 1 1 0
31.1164 6.36526 6.36526 1 1 0
31.1259 6.3719 6.3719 1 1 0
31.1355 6.37855 6.37855 1 1 0
31.145 6.3852 6.3852 1 1 0
31.1545 6.39186 6.39186 1 1 0
31.1639 6.39851 6.39851 1 1 0
31.1734 6.40517 6.40517 1 1 0
31.1828 6.41183 6.41183 1 1 0
31.1923 6.4185 6.4185 1 1 0
31.2017 6.42517 6.42517 1 1 0
31.2111 6.43184 6.43184 1 1 0
31.2205 6.43852 6.43852 1 1 0
31.2299 6.44519 6.44519 1 1 0
31.2392 6.45187 6.45187 1 1 0
31.2486 6.45856 6.45856 1 1 0
31.2579 6.46524 6.46524 1 1 0
31.2672 6.47193 6.47193 1 1 0
31.2765 6.47862 6.47862 1 1 0
31.2858 6.48532 6.48532 1 1 0
31.2951 6.49202 6.49202 1 1 0
31.3043 6.49872 6.49872 1 1 0
31.3136 6.50542 6.50542 1 1 0
31.3228 6.51213 6.51213 1 1 0
31.332 6.51884 6.51884 1 1 0
31.3412 6.52555 6.52555 1 1 0
31.3504 6.53226 6.53226 1 1 0
31.3596 6.53898 6.53898 1 1 0
31.3687 6.5457 6.5457 1 1 0
31.3779 6.55243 6.55243 1 1 0
31.387 6.55915 6.55915 1 1 0
31.3961 6.56588 6.56588 1 1 0
31.4052 6.57261 6.57261 1 1 0
31.4143 6.57935 6.57935 1 1 0
31.4233 6.58609 6.58609 1 1 0
31.4324 6.59283 6.59283 1 1 0
31.4414 6.59957 6.59957 1 1 0
31.4505 6.60632 6.60632 1 1 0
31.4595 6.61307 6.61307 1 1 0
31.4685 6.61982 6.61982 1 1 0
31.4774 6.62657 6.62657 1 1 0
31.4864 6.63333 6.63333 1 1 0
31.4954 6.64009 6.64009 1 1 0
31.5043 6.64685 6.64685 1 1 0
31.5132 6.65362 6.65362 1 1 0
31.5221 6.66039 6.66039 1 1 0
31.531 6.66716 6.66716 1 1 0
31.5399 6.67393 6.67393 1 1 0
31.5488 6.68071 6.68071 1 1 0
31.5576 6.68748 6.68748 1 1 0
31.5665 6.69427 6.69427 1 1 0
31.5753 6.70105 6.70105 1 1 0
31.5841 6.70784 6.70784 1 1 0
31.5929 6.71463 6.71463 1 1 0
31.6017 6.72142 6.72142 1 1 0
31.6104 6.72822 6.72822 1 1 0
31.6192 6.73501 6.73501 1 1 0
31.6279 6.74181 6.74181 1 1 0
31.6366 6.74862 6.74862 1 1 0
31.6453 6.75542 6.75542 1 1 0
31.654 6.76223 6.76223 1 1 0
31.6627 6.76904 6.76904 1 1 0
31.6714 6.77585 6.77585 1 1 0
31.68 6.78267 6.78267 1 1 0
31.6886 6.78949 6.78949 1 1 0
31.6973 6.79631 6.79631 1 1 0
31.7059 6.80313 6.80313 1 1 0
31.7144 6.80996 6.80996 1 1 0
31.723 6.81679 6.81679 1 1 0
31.7316 6.82362 6.82362 1 1 0
31.7401 6.83046 6.83046 1 1 0
31.7487 6.83729 6.83729 1 1 0
31.7572 6.84413 6.84413 1 1 0
31.7657 6.85097 6.85097 1 1 0
31.7742 6.85782 6.85782 1 1 0
31.7827 6.86466 6.86466 1 1 0
31.7911 6.87151 6.87151 1 1 0
31.7996 6.87837 6.87837 1 1 0
31.808 6.88522 6.88522 1 1 0
31.8164 6.89208 6.89208 1 1 0
31.8248 6.89894 6.89894 1 1 0
31.8332 6.9058 6.9058 1 1 0
31.8416 6.91266 6.91266 1 1 0
31.85 6.91953 6.91953 1 1 0
31.8583 6.9264 6.9264 1 1 0
31.8666 6.93327 6.93327 1 1 0
31.875 6.94015 6.94015 1 1 0
31.8833 6.94702 6.94702 1 1 0
31.8915 6.9539 6.9539 1 1 0
31.8998 6.96078 6.96078 1 1 0
31.9081 6.96767 6.96767 1 1 0
31.9163 6.97455 6.97455 1 1 0
31.9246 6.98144 6.98144 1 1 0
31.9328 6.98833 6.98833 1 1 0
31.941 6.99523 6.99523 1 1 0
31.9492 7.00212 7.00212 1 1 0
31.9574 7.00902 7.00902 1 1 0
31.9655 7.01592 7.01592 1 1 0
31.9737 7.02283 7.02283 1 1 0
31.9818 7.02973 7.02973 1 1 0
31.9899 7.03664 7.03664 1 1 0
31.998 7.04355 7.04355 1 1 0
32.0061 7.05046 7.05046 1 1 0
32.0142 7.05738 7.05738 1 1 0
32.0223 7.06429 7.06429 1 1 0
32.0286 7.0697 7.0697 2 1 0
32.0366 7.07662 7.07662 2 1 0
32.0446 7.08354 7.08354 2 1 0
32.0527 7.09047 7.09047 2 1 0
32.0606 7.0974 7.0974 2 1 0
32.0686 7.10433 7.10433 2 1 0
32.0766 7.11126 7.11126 2 1 0
32.0846 7.1182 7.1182 2 1 0
